manifesto_id,text,cmp_code,eu_code
31240_201706,53 Défendre et développer les coopérations avec les autres peuples d’Europe,H,NA
31240_201706,Les traités européens imposent la concurrence au lieu de la coopération entre les peuples.,110,NA
31240_201706,"Nous voulons plus de coopération dans les domaines culturel, scientifique, industriel, écologique et social.",506,NA
31240_201706,Les espaces existants et à créer pour cela sont nombreux.,502,NA
31240_201706,·                Nous proposons de réaliser les mesures suivantes:Proposer une alliance des pays d’Europe du Sud pour sortir de l’austérité et engager des politiques concertées de relance écologique et sociale de l’activité,416.2,NA
31240_201706,"·                Renforcer la participation française aux programmes de coopérations plus larges que l’UE (Erasmus ...) ou n’ayant rien à voir avec l’UE (CERN, Arianespace, Airbus)",107,NA
31240_201706,"·                Proposer de nouvelles coopérations fondées sur la libre participation des Nations en matière sociale ou écologique (programme de dépollution, transition énergétique ...)",416.2,NA
31240_201706,54 Instaurer l’indépendance de la France dans le monde,H,NA
31240_201706,Les quinquennats Sarkozy et Hollande ont enfermé la France dans l’Otan et l’ont privée d’une voix indépendante et originale.,109,NA
31240_201706,"Pour promouvoir la paix et la coopération, retrouver l’indépendance est une nécessité absolue.",106,NA
31240_201706,·                Nous proposons de réaliser les mesures suivantes:Refuser la logique du «choc des civilisations»,107,NA
31240_201706,·                Sortir de l’Otan et refuser la participation de la France à toute alliance militaire permanente à l’exception des opérations de maintien de la paix sous l’égide de l’Onu,105,NA
31240_201706,·                Stopper l’érosion du réseau diplomatique français et sa mise sous tutelle par l’UE,109,NA
31240_201706,·                Sortir du FMI et de la Banque mondiale pour œuvrer à la création d’un Fonds d’urgence sociale et d’une Banque solidaire d’investissement,416.2,NA
31240_201706,"·                Offrir l’asile aux «combattants de la liberté», c’est-àdire toute personne persécutée en raison de son action en faveur de la liberté dans l’esprit du préambule de la Constitution de 1946.",201.1,NA
31240_201706,·                Edward Snowden et Julian Assange seront récompensés et accueillis en France,201.1,NA
31240_201706,·                Engager la formation d’une nouvelle alliance altermondialiste,103.1,NA
31240_201706,"55 Reconstruire une défense indépendante, nationale et populaire",H,NA
31240_201706,"L’Otan, construite par et pour les États-Unis pendant la guerre froide, n’a plus lieu d’être.",103.1,NA
31240_201706,Son ennemi soviétique a disparu.,103.1,NA
31240_201706,Cette organisation ne sert plus qu’à embrigader les pays européens derrière les États-Unis.,103.1,NA
31240_201706,Mais nous n’avons pas les mêmes principes ni les mêmes objectifs.,103.1,NA
31240_201706,La France peut et doit se défendre elle-même pour pouvoir agir librement.,109,NA
31240_201706,"Pour cela, la défense doit retrouver un lien avec la Nation tout entière, rompu depuis la fin de la conscription.",601.1,NA
31240_201706,·                Nous proposons de réaliser les mesures suivantes:Rédiger un nouveau Livre blanc et adopter une nouvelle loi de programmation militaire ayant pour objectif la restauration pleine et entière de l’indépendance militaire,109,NA
31240_201706,·                Stopper les programmes de privatisation des industries d’armement et des missions de défense nationale et engager leur reconquête publique,413,NA
31240_201706,·                Établir la règle de l’acquisition de matériel militaire français par l’armée (armement et fournitures),406,NA
31240_201706,·                Ouvrir la possibilité d’effectuer son service citoyen obligatoire sous la forme d’un service militaire,104,NA
31240_201706,56 Renforcer et réinvestir l’Onu pour faire vivre un monde ordonné,H,NA
31240_201706,La France n’a pas à être le gendarme du monde.,109,NA
31240_201706,Le seul organe légitime pour assurer la sécurité collective est l’Organisation des Nations unies.,107,NA
31240_201706,La France doit proposer le retour en force de cette institution face aux déséquilibres et menaces pour la stabilité et la paix.,106,NA
31240_201706,·                Nous proposons de réaliser les mesures suivantes:Réaffirmer que l’Onu est le seul organe légitime pour la sécurité collective aux yeux de la France,107,NA
31240_201706,4       Refuser toute intervention militaire sans mandat de l’Onu,107,NA
31240_201706,4       Faire vivre le comité d’état-major de l’Onu pour commander les opérations de maintien de la paix et enclencher un processus de démocratisation de l’organisation,107,NA
31240_201706,·                Créer une Organisation mondiale de l’environnement dans le cadre de l’Onu,501,NA
31240_201706,"·                Réformer la FAO (Organisation de l’Onu pour l’agriculture et l’alimentation) pour favoriser la souveraineté alimentaire, la régulation des marchés mondiaux et la conversion écologique de l’agriculture",703.1,NA
31240_201706,"57 Refuser le libre-échange, instaurer un protectionnisme solidaire et la coopération économique",H,NA
31240_201706,La mondialisation est d’abord la globalisation de l’argent et le déménagement du monde pour le seul profit des multinationales.,406,NA
31240_201706,"Dans les pays développés, c’est la désindustrialisation et le chómage.",701,NA
31240_201706,"Dans les pays en développement, c’est la mainmise des grandes firmes et des accords commerciaux inégaux qui pousse aux migrations.",406,NA
31240_201706,Le protectionnisme solidaire est nécessaire pour le codéveloppement et l’avènement du progrès humain partout.,406,NA
31240_201706,·                Nous proposons de réaliser les mesures suivantes:Intégrer le respect des règ les fonda mentales de l’Organisation internationale du travail dans les accords commerciaux,701,NA
31240_201706,"·                Sortir de l’Organisation mondiale du commerce et renforcer la Cnuced (Conférence des Nations unies pour le commerce et le développement) comme organe légitime pour organiser le commerce mondial en fonction de l’intérêt général des peuples, à la place des G20, G7, FMI et OMC",107,NA
31240_201706,·                Soutenir l’adoption à l’Onu d’un cadre réglementaire contraignant les multinationales à respecter un socle de normes sociales et environnementales,416.2,NA
31240_201706,58 Étendre les protections du droit international à de nouveaux domaines,H,NA
31240_201706,"Face au désordre libéral et au changement climatique, la nécessité d’un monde «ordonné» s’impose.",107,NA
31240_201706,"Mais cet ordre international doit être légitime, c’est-à-dire s’inscrire autant que possible dans l’Onu.",107,NA
31240_201706,L’impératif climatique et écologique doit être reconnu et protégé par le droit international.,501,NA
31240_201706,·                Nous proposons de réaliser les mesures suivantes:Protéger la haute mer de toute appropriation et du productivisme,501,NA
31240_201706,"·                Construire un statut international pour l’Arctique sur le modèle de l’Antarctique, protégeant de l’appropriation et du productivisme",501,NA
31240_201706,·                Faire appliquer le principe de non-privatisation de l’espace prévu dans le traité de l’espace (1967),501,NA
31240_201706,·                Créer un crime international d’écocide (atteinte grave à l’environnement) jugé par un tribunal international de justice écologique ou dans le cadre de la Cour pénale internationale,501,NA
31240_201706,"·                Créer un tribunal international de justice économique pour juger notamment les crimes financiers transnationaux (évasion fiscale internationale, spéculation, corruption)",605.1,NA
31240_201706,59 Lutter contre les causes des migrations,H,NA
31240_201706,Émigrer est toujours une souffrance pour celui qui part.,201.2,NA
31240_201706,Les migrations sont un sujet trop sérieux pour les réduire à des surenchères et à des pulsions incontrôlées.,201.2,NA
31240_201706,La première tâche est de permettre à chacun de vivre chez soi.,201.2,NA
31240_201706,"Pour cela, il faut arrêter les guerres, les accords commerciaux qui détruisent les économies locales,",106,NA
31240_201706,"et affronter le changement climatique qui sera, sinon, pourvoyeur de centaines de millions de réfugiés climatiques.",501,NA
31240_201706,·                Nous proposons de réaliser les mesures suivantes:Gérer enfin les migrations à l’échelle internationale,107,NA
31240_201706,4       Créer une Organisation mondiale des migrations liée à l’Onu pour renforcer l’action internationale aujourd’hui réduite au Haut Commissariat aux réfugiés de l’Onu et à l’Organisation internationale pour les migrations,201.2,NA
31240_201706,"4       Organiser une conférence internationale annuelle sur les migrations, sous l’égide de l’Onu, combinant les réponses d’urgence, le soutien aux pays d’accueil, la préparation du retour des réfugiés et l’anticipation des millions de réfugiés climatiques des décennies à venir",201.2,NA
31240_201706,·                Éviter aux migrants de devoir fuir leur pays,106,NA
31240_201706,4       Arrêter les guerres par une diplomatie active et indépendante au service de la paix,106,NA
31240_201706,"4       Mettre fin aux accords commerciaux inégaux qui déstablisent des pays entiers, détruisent les agricultures locales et empêchent le codéveloppement",416.2,NA
31240_201706,4       Agir contre le dérèglement climatique par des transferts de technologies et l’aide financière et matérielle à la transition dans les pays les plus vulnérables,501,NA
31240_201706,"·                En Europe, sortir de l’impasse de Schengen et de Frontex",109,NA
31240_201706,4       Renforcer les moyens civils de sauvetage en mer Méditerranée pour éviter les milliers de noyés,201.2,NA
31240_201706,4       Refonder la politique européenne de contrôle des frontières extérieures,605.1,NA
31240_201706,et refuser la militarisation de la politique de contrôle des flux migratoires,105,NA
31240_201706,4       Refuser l’accord «Visa + adhésion contre migrants» avec la Turquie,605.1,NA
31240_201706,4       Construire un programme pour l’aide au retour des réfugiés qui le souhaitent lorsque la situation de leur pays de départ le permet,201.2,NA
31240_201706,·                Assumer notre devoir d’humanité envers les réfugiés arrivant en Europe,201.2,NA
31240_201706,"4       Respecter la dignité humaine des migrants, leur droit fondamental à une vie de famille et accompagner les mineurs isolés",201.2,NA
31240_201706,"4       En finir avec le placement en centre de rétention d’enfants, même accompagnés de leurs parents",201.2,NA
31240_201706,"4       Construire des camps d’accueil aux normes inter nationales sur le modèle de celui de Grande-Synthe, pour proposer aux migrants des conditions dignes et des centres d’accueil des demandeurs d’asile pour les héberger le temps de l’analyse de leur demande",201.2,NA
31240_201706,"4       Réaffirmer et faire vivre le droit d’asile sur le territoire de la République, accueillir les réfugiés qui en relèvent, grâce à une administration adaptée à cette mission",201.2,NA
31240_201706,60 Construire la paix en Syrie,H,NA
31240_201706,La Syrie est ravagée par cinq ans de guerre.,106,NA
31240_201706,La guerre civile a laissé place à une guerre de mercenaires oú les puissances régionales et internationales s’affrontent par groupes interposés.,106,NA
31240_201706,Cela suffit.,106,NA
31240_201706,"La France doit changer de stratégie et œuvrer enfin pour l’éradication de Daech, le retour à la paix, la transition politique et la reconstruction de la Syrie.",106,NA
31240_201706,"·                Nous proposons de réaliser les mesures suivantes:Réviser les alliances hypocrites avec les pétro- monarchies du Golfe (Qatar, Arabie saoudite ...) et le régime turc actuel, tarir les financements des terroristes",106,NA
31240_201706,"·                Mettre en place une coalition universelle sous mandat de l’Onu pour éradiquer Daech et rétablir la paix et la stabilité en Syrie et en Irak, associant les combattants kurdes",106,NA
31240_201706,"·                Construire une solution politique en Syrie pour une paix durable, sous l’égide de l’Onu et reposant sur:",106,NA
31240_201706,4       Un cessez-le-feu durable excluant les groupes islamistes,105,NA
31240_201706,4       Le soutien au processus de Genève en y intégrant les Kurdes de Syrie,106,NA
31240_201706,"4       L’organisation d’élections libres et pluralistes, sans ingérence étrangère, sous surveillance de l’Onu pour que le peuple syrien décide souverainement et démocratiquement de ses dirigeants",202.1,NA
31240_201706,4       La garantie de l’intégrité de l’État syrien et de ses frontières,107,NA
31240_201706,·                Organiser à Paris une conférence internationale pour la reconstruction de la Syrie et le retour des réfugiés,106,NA
31240_201706,61 Agir pour une paix juste et durable entre Israël et la Palestine,H,NA
31240_201706,Les conditions d’une paix juste et durable au ProcheOrient sont connues.,106,NA
31240_201706,Elles sont inscrites dans les résolutions de l’Onu depuis 1967.,106,NA
31240_201706,Il manque la volonté politique de les faire appliquer.,106,NA
31240_201706,La France doit reconnaître l’État palestinien et prendre une initiative pour la paix entre cet État et Israël.,106,NA
31240_201706,·                Nous proposons de réaliser les mesures suivantes:Reconnaître l’État palestinien,106,NA
31240_201706,"·                Appuyer la solution à deux États coexistant pacifiquement par l’application pleine et entière des résolutions de l’Onu (reconnaissance du droit souverain du peuple palestinien à disposer d’un État viable et indépendant, dans les frontières de 1967, avec Jérusalem Est pour capitale et dans le respect du principe du droit au retour des réfugiés)",106,NA
31240_201706,62 Construire des coopérations altermondialistes et internationalistes,H,NA
31240_201706,Un autre monde est possible.,107,NA
31240_201706,"Plus juste, plus ordonné, plus écologique et non soumis à la finance.",503,NA
31240_201706,"Pour cela, de nouvelles coopérations doivent être engagées et d’autres renforcées.",107,NA
31240_201706,La France doit proposer une nouvelle alliance altermondialiste pour changer le cours du monde.,107,NA
31240_201706,·                Nous proposons de réaliser les mesures suivantes:En finir avec la Françafrique: respecter l’indépendance des États africains et la souveraineté des peuples en s’interdisant de se mêler des élections et en réprimant les corrupteurs,107,NA
31240_201706,"·                Tenir enfin l’objectif de consacrer 0,7% du revenu national brut au budget de l’aide publique au développement",107,NA
31240_201706,"·                Relancer la politique de codéveloppement et de coopération (scientifique, universitaire, sanitaire ...) avec les pays en développement, notamment en matière de lutte contre le changement climatique",107,NA
31240_201706,"·                Adhérer à la banque de développement des BRICS (Brésil, Russie, Inde, Chine, Afrique du Sud) et bâtir une nouvelle alliance altermondialiste avec les BRICS, ouverte à tous et fondée sur l’indépendance de chacun, la coopération et le renforcement de l’ordre international légitime de l’Onu",107,NA
31240_201706,·                Soutenir le projet chinois d’une monnaie commune mondiale pour libérer l’économie mondiale de la domination du dollar,103.1,NA
31240_201706,·                Appuyer la mise en œuvre d’un mécanisme de restructuration des dettes souveraines dans le cadre de l’Onu sur la base de la résolution votée en 2015 sur proposition de l’Argentine,107,NA
31240_201706,"·                Multiplier les coopérations avec les pays émergents pour repousser les frontières de la connaissance et de l’humanité (coopération spatiale, maritime ...)",107,NA
31240_201706,·                Instaurer une politique de codéveloppement avec l’Amérique latine et les Caraïbes en adhérant à l’ALBA (Alliance bolivarienne pour les peuples de notre Amérique),107,NA
31240_201706,63 Unir le petit bassin méditerranéen autour d’objectifs communs de progrès,H,NA
31240_201706,Ne nous résignons pas à voir la mer Méditerranée devenir seulement un cloaque ou un cimetière pour migrants.,107,NA
31240_201706,Il y a tant d’intelligence et tant à faire autour d’elle.,107,NA
31240_201706,"Reprenons le fil de l’histoire de l’humanité, faisons place à l’intelligence, à la culture, aux coopérations techniques, scientifiques, écologiques.",107,NA
31240_201706,"France, Italie, Espagne, Portugal, Grèce, Algérie, Maroc, Tunisie et Libye peuvent agir ensemble.",107,NA
31240_201706,"La France doit assumer la responsabilité particulière créée par son histoire, sa géographie, sa langue, la richesse et la diversité de son peuple.",601.1,NA
31240_201706,"·                Nous proposons de réaliser les mesures suivantes:Créer une chaîne de télévision méditerranéenne émettant en plusieurs langues et diffusée sur les deux rives de la Méditerranée et sur internet, sur le modèle de la chaîne franco-allemande Arte",502,NA
31240_201706,·                Créer un réseau d’universités méditerranéennes couvrant tous les niveaux de formations d’enseignement supérieur,107,NA
31240_201706,·                Organiser un réseau méditerranéen de l’enseignement professionnel,107,NA
31240_201706,"·                Créer un organisme méditerranéen de sécurité civile pour lutter contre les incendies, pour le secours en mer ou en cas de catastrophes naturelles",107,NA
31240_201706,·                Mettre en place une structure commune de lutte contre les pollutions et de gestion de l’écosystème de la mer Méditerranée,501,NA
31240_201706,64 Passer à la francophonie politique,H,NA
31240_201706,La langue française est la troisième langue la plus parlée au monde.,601.1,NA
31240_201706,"Mais si peu est fait pour la mettre en valeur, la diffuser, multiplier ses usages et les liens entre ceux qui l’ont en usage commun.",601.1,NA
31240_201706,C’est un trésor à faire vivre pour un monde meilleur et davantage de mises en commun.,601.1,NA
31240_201706,"·                Nous proposons de réaliser les mesures suivantes:Réorganiser les institutions de la francophonie en agissant pour son recentrage sur la défense, le rayonnement de la langue et son usage commun",601.1,NA
31240_201706,·                Créer une académie et un Erasmus de la francophonie,601.1,NA
31240_201706,·            Renforcer le réseau des instituts    Alliances frangais dans les pays non francophones et planifier les échanges d’étudiants et de lycéens,601.1,NA
31240_201706,·                Renforcer la présence des auteurs francophones ultra-marins et étrangers dans les programmes scolaires,601.1,NA
31240_201706,·                Élaborer des contenus éducatifs et des diplómes communs entre pays francophones,601.1,NA
31240_201706,·                Développer au moins une revue scientifique internationale digne de ce nom en frangais,601.1,NA
31240_201706,·                Défendre l’usage du frangais dans les institutions internationales à commencer par l’Union européenne,601.1,NA
31240_201706,"·                Renforcer les médias audiovisuels francophones (RFI, France 24 et TV5 Monde) et les mettre en partage avec la communauté francophone",601.1,NA
31240_201706,65 Définir de nouveaux indicateurs de progrès humain,H,NA
31240_201706,"L’activité humaine ne doit plus être réduite aux seuls chiffres de la croissance, des cours de la Bourse ou des chiffres du déficit public.",416.2,NA
31240_201706,"L’action de l’État et les politiques menées doivent viser d’autres objectifs et être évaluées au regard d’autres critères que ceux actuellement à l’œuvre: des objectifs et des critères de bien-vivre et de progrès humain (santé, éducation, etc.).",416.2,NA
31240_201706,Le droit au bonheur est encore une idée neuve!,416.2,NA
31240_201706,66 Viser l’allongement de l’espérance de vie et l’espérance de vie en bonne santé,H,NA
31240_201706,L’espérance de vie a reculé en 2015 en France pour la première fois depuis 1969.,706,NA
31240_201706,"C’est le cas dans plusieurs pays développés, en particulier pour les travailleurs et les pauvres.",706,NA
31240_201706,L’espérance de vie en bonne santé recule aussi.,706,NA
31240_201706,"Tels sont les effets de la malbouffe, des pollutions, de la précarité grandissante et du recul des services publics de santé, sous les coups de boutoir libéraux.",403,NA
31240_201706,Ne nous résignons pas à ce recul de civilisation.,706,NA
31240_201706,Cette grande régression peut être stoppée.,706,NA
31240_201706,67 Faire passer la santé d’abord et pour tous,H,NA
31240_201706,Le système de santé français a longtemps été le meilleur au monde.,504,NA
31240_201706,"Mais aujourd’hui, l’austérité et la marchandisation ont entamé sa dislocation.",504,NA
31240_201706,"Combien de déserts médicaux oú il est impossible de trouver un généraliste, un ophtalmo, un gynécologue, dans les zones rurales mais aussi dans les grandes villes?",504,NA
31240_201706,"Combien d’heures d’attente aux urgences, malgré le dévouement des personnels?",504,NA
31240_201706,Combien de maladies chroniques liées à notre mode de vie ?,504,NA
31240_201706,Combien de cas oú le travail blesse ou tue en silence?,504,NA
31240_201706,Et comment ne pas voir les reculs de la Sécurité sociale et la hausse des inégalités entre riches et pauvres?,504,NA
31240_201706,La santé publique doit redevenir une exigence de premier ordre.,403,NA
31240_201706,"·                Nous proposons de réaliser les mesures suivantes:Rembourser à 100% les soins de santé prescrits, dont les soins et appareils dentaires, optiques et auditifs, faire baisser les tarifs des lunettes et appareils auditifs",504,NA
31240_201706,·                Instaurer une politique de santé publique et de prévention,403,NA
31240_201706,"4       Élaborer un plan de santé environnementale (lutte contre la pollution, interdiction des pesticides ...)",403,NA
31240_201706,"4       Engager un plan de santé au travail, implanter un réseau sans faille de médecine du travail",701,NA
31240_201706,"4       Éradiquer les maladies chroniques liées à l’alimentation: lutte drastique contre l’obésité, contre la malbouffe et les abus de sel, sucre et graisses par l’industrie agro-alimentaire...",403,NA
31240_201706,4        Abolir le logement insalubre et lutter contre le mal- logement et leurs conséquences sanitaires,403,NA
31240_201706,"4       Faire de la prévention et de l’éducation à la santé dès le plus jeune âge, en renforçant la médecine scolaire et la Protection maternelle et infantile",403,NA
31240_201706,4       Imposer un plan de lutte et de prévention contre les maladies sexuellement transmissibles et promouvoir des politiques de santé sexuelle et reproductive émancipatrices des personnes,403,NA
31240_201706,"·                Combler les déserts médicaux et créer un corps de médecins géné ralistes fonctionnaires rémunérés pendant leurs études, afin de pallier l’insuffisance de médecins dans certaines zones",504,NA
31240_201706,"·                Abolir les dépassements d’honoraires, renforcer le paiement au forfait, créer des centres de santé pratiquant le tiers payant",504,NA
31240_201706,"·                Reconstruire le service public hospitalier, revenir sur la tarification à l’acte et les suppressions de lits et de personnels, et engager un plan pluriannuel de recrutement de médecins, infirmiers, aides-soignants et personnels administratifs",504,NA
31240_201706,"·                Créer un póle public du médicament pour faciliter l’égal accès aux traitements, protéger la recherche de la finance et supprimer l’influence des entreprises privées dans les activités médicales et hospitalières, notamment par l’arrêt de l’accès libre des visiteurs médicaux à l’hópital public",504,NA
31240_201706,"·                Mener un plan national de lutte contre la résistance microbienne en faisant le bilan de l’élevage productiviste, comme le recommande l’Organisation mondiale de la santé",403,NA
31240_201706,68 Pas d’obstacle aux personnes en situation de handicap,H,NA
31240_201706,"Non, le handicap n’est pas une affaire privée.",705,NA
31240_201706,C’est d’abord une affaire publique.,705,NA
31240_201706,"Celle de la dignité des personnes en situation de handicap, de leur liberté, de l’égalité entre les êtres humains.",705,NA
31240_201706,Le plan de lutte contre les obstacles au travail et dans les espaces publics a été trop de fois repoussé.,705,NA
31240_201706,La prise en compte du handicap est trop souvent reléguée au second plan ou noyée parmi d’autres thèmes comme la dépendance ou la maladie.,705,NA
31240_201706,Une personne en situation de handicap n’est pas plus que quiconque réductible à son handicap.,705,NA
31240_201706,"·                Nous proposons de réaliser les mesures suivantes:Atteindre enfin l’objectif «zéro obstacle»: tolérance zéro contre les entraves, les préfets pourront se substituer aux maires pour imposer les travaux et fermer les bàtiments privés ne respectant pas la loi, et imposer un plan de mise en accessibilité des transports (trains intercités notamment)",503,NA
31240_201706,·                Titulariser les personnels d’accompagnement des élèves en situation de handicap et recruter pour renforcer les capacités d’accueil et d’accompagnement,506,NA
31240_201706,·                Augmenter l’Allocation aux adultes handicapés (808 euros de base aujourd’hui) au niveau du smic pour les personnes en situation de handicap dans l’incapacité totale de travailler,504,NA
31240_201706,·                Assurer la pérennité des moyens pour le financement de l’insertion professionnelle des personnes en situation de handicap et garantir leur usage exclusif pour ces missions,701,NA
31240_201706,69 Changer de logique en matière d’addiction et de drogues,H,NA
31240_201706,"La politique française en matière de drogues se résume trop souvent à la répression, et la «guerre contre la drogue» est un échec à la fois sanitaire et de sécurité.",605.2,NA
31240_201706,"Il y a si peu de réflexion sur les consommations de psychotropes, si peu d’efforts faits pour aider les personnes à sortir de ces consommations.",605.2,NA
31240_201706,L’heure est venue de changer de stratégie pour lutter plus efficacement et plus humainement contre les addictions.,605.2,NA
31240_201706,"·                Nous proposons de réaliser les mesures suivantes:Établir un diagnostic global des consommations, intégrant les anxiolytiques prescrits médicalement et viser une politique de réduction des risques, plutót que de répression des consommateurs, s’attaquant à la variété des causes des addictions",605.2,NA
31240_201706,"·                Légaliser et encadrer la consommation, la production et la vente de cannabis dans des conditions permettant de lutter contre l’addiction par le contróle de la qualité des produits et des quantités écoulées: production et vente encadrées par l’État (entreprises publiques ou système de licences délivrées par l’administration), taxation, interdiction de la vente d’alcool et de cannabis dans un même lieu, interdiction effective de la vente aux mineurs",605.2,NA
31240_201706,·                Affecter les recettes des taxes sur le cannabis à des programmes de lutte contre les addictions et à une politique de prévention et d’aide à la désintoxication,605.2,NA
31240_201706,70 En finir avec la souffrance sociale et la souffrance au travail,H,NA
31240_201706,Le chómage tue de 10000 à 14000 personnes par an.,701,NA
31240_201706,"Le travail tue 1000 personnes par an du fait d’accidents, de maladies professionnelles, de suicides.",701,NA
31240_201706,La souffrance physique et psychologique est un mal très largement répandu et très souvent passé sous silence.,701,NA
31240_201706,Qa suffit!,701,NA
31240_201706,"·                Nous proposons de réaliser les mesures suivantes:Déclarer la souffrance au travail «grande cause nationale» pour mobiliser les moyens financiers et de communication contre ce fléau et subventionner les réseaux professionnels et de santé agissant sur ce thème, ainsi que les artistes mettant en lumière la souffrance au travail",701,NA
31240_201706,·                Renforcer la médecine du travail,701,NA
31240_201706,4       Intégrer la médecine du travail au service public de santé et garantir ses moyens,701,NA
31240_201706,4       Restaurer la visite médicale obligatoire à l’embauche auprès d’un médecin et périodiquement en cours de contrat de travail,701,NA
31240_201706,4       Ouvrir l’accès de la médecine du travail aux chômeurs et instaurer une visite obligatoire pour les chômeurs au-delà de six mois,701,NA
31240_201706,"·                Reconnaître le burn-out comme maladie professionnelle, lutter contre l’idéologie managériale et ses effets psychologiques et sanitaires et imposer l’enseignement des sciences sociales et des risques psycho sociaux dans les cursus de gestion, commer et ressources humaines",701,NA
31240_201706,·                Faire du nombre d’accidents du travail un critère de sélection dans l’accès aux marchés publics,701,NA
31240_201706,71 Faire face collectivement au vieillissement de la population et à la perte d’autonomie,H,NA
31240_201706,"·                Nous proposons de réaliser les mesures suivantes:Réduire le «reste à charge» de 500 euros par mois pour les personnes en établissement et augmenter de 50% le montant de l’APA (Allocation personnalisée d’autonomie, aujourd’hui de 700 euros) pour les personnes restant à domicile, pour faire face en urgence aux frais engagés par les personnes concernées",504,NA
31240_201706,"·                Construire une prise en charge solidaire de la dépendance, financée par une mise à contribution des revenus immobiliers et des successions sur les gros patrimoines",504,NA
31240_201706,"·                Développer un réseau public de maisons de retraite avec des tarifs harmonisés et accessibles, créer 10000 places par an en EHPAD (Établissement d’hébergement pour personnes âgées dépendantes) publics pendant cinq ans",504,NA
31240_201706,"·                Former, qualifier et recruter en nombre suffisant le personnel nécessaire, soit au moins 100000 personnes",504,NA
31240_201706,·                Refondre les grilles de rémunération et de qualifications pour valoriser les métiers de prise en charge de la perte d’autonomie,701,NA
31240_201706,72 Donner la priorité aux enfants,H,NA
31240_201706,Une société se juge d’abord à la place qu’elle accorde à ses enfants et aux efforts qu’elle consent pour eux.,706,NA
31240_201706,"Accueil, protection, scolarisation, la France manque de moyens publics pour les enfants, laissant se propager les inégalités.",503,NA
31240_201706,Investissons pour leur avenir.,706,NA
31240_201706,·                Nous proposons de réaliser les mesures suivantes:Verser une allocation familiale dès le premier enfant,504,NA
31240_201706,·                Créer un service public de la petite enfance et ouvrir 500000 places en crèche et modes de garde adaptés dans les cinq ans,504,NA
31240_201706,·                Renforcer les moyens de l’aide sociale à l’enfance et de la protection judiciaire de la jeunesse,504,NA
31240_201706,73 Instruire mieux et davantage,H,NA
31240_201706,Une école fermée par jour depuis dix ans.,506,NA
31240_201706,"22000 journées de classe perdues en 2015-2016, faute de professeurs remplaçants en nombre suffisant.",506,NA
31240_201706,Des activités périscolaires payantes pour 40% des familles.,506,NA
31240_201706,Quelle régression!,506,NA
31240_201706,"Le but des libéraux est de créer un marché de l’éducation en sabordant l’éducation publique, laïque et gratuite.",506,NA
31240_201706,L’éducation n’est pas une marchandise.,506,NA
31240_201706,Elle est la principale richesse du peuple et du pays.,506,NA
31240_201706,Il est temps de réparer les dégàts!,506,NA
31240_201706,·                Nous proposons de réaliser les mesures suivantes:Adopter une loi d’orientation pour l’école,506,NA
31240_201706,4       Abroger la réforme du collège du gouvernement Va lls,506,NA
31240_201706,4       Garantir le cadre national des programmes et des diplômes,506,NA
31240_201706,"4       Étendre la scolarité obligatoire de 3 à 18 ans, en adaptant les pédagogies et les parcours scolaires",506,NA
31240_201706,·                Assurer l’égalité devant l’école,503,NA
31240_201706,4       Instaurer une nouvelle carte scolaire établissant la mixité sociale,503,NA
31240_201706,"4       Mettre en œuvre un plan de lutte contre les inégalités à l’école maternelle et primaire, notamment avec un droit à la scolarisation dès 2 ans, la baisse du nombre d’élèves par classe en primaire, la présence de davantage d’instituteurs que de classes dans les écoles, le développement des Réseaux d’aide aux élèves en difficulté",506,NA
31240_201706,"·                Assurer la gratuité réelle de l’éducation publique, y compris les cantines, le transport et les activités périscolaires, fournir gratuitement aux élèves les manuels scolaires, ainsi que des fournitures sans marque, pour assurer une réelle égalité des conditions entre élèves et lutter contre l’intrusion marchande à l’école",506,NA
31240_201706,·                Recruter au moins 60000 enseignants supplémentaires sur le quinquennat et mettre en place un dispositif de prérecrutement pour favoriser l’accès au métier d’enseignant par les jeunes issus de milieux populaires,506,NA
31240_201706,"·                Revaloriser le salaire des enseignants, en particulier ceux du primaire",701,NA
31240_201706,·                Réserver l’argent public au financement de l’école publique (abrogation de la loi Carle notamment),604,NA
31240_201706,74 Qualifier tout le monde,H,NA
31240_201706,L’apprentissage.,506,NA
31240_201706,Les libéraux n’ont que ce mot à la bouche.,506,NA
31240_201706,"Ils oublient l’essentiel: dans le monde d’aujourd’hui, l’élévation continue du niveau de qualification des travailleurs est essentielle.",506,NA
31240_201706,"Et l’apprentissage n’offre une réponse que très partielle à cette exigence, sans oublier que ce statut rime souvent avec précarité pour les jeunes.",506,NA
31240_201706,Les filières d’enseignement professionnel publiques sont détruites.,506,NA
31240_201706,Elles sont pourtant une voie d’excellence dans laquelle la moitié de la jeunesse du pays étudie.,506,NA
31240_201706,Là réside une grande partie de la solution pour l’avenir des jeunes et du pays.,506,NA
31240_201706,"·                Nous proposons de réaliser les mesures suivantes:Appuyer l’enseignement professionnel public, arrêter les fermetures de classes et de lycées professionnels et augmenter le nombre d’établissements",506,NA
31240_201706,·                Rétablir le bac professionnel en quatre ans,506,NA
31240_201706,"·                Développer les cursus courts dans l’enseignement supérieur et encourager la poursuite d’études après un bac professionnel ou technologique (BTS, DUT, licences professionnel les...)",506,NA
